sub,blk,blkType,trl,dur,isLet,oriT,oriC,resp,rt,acc
21,6,0,30,2,0,5.39,5.39,0,0.581, True
21,6,0,31,2,0,0.27,0.27,0,0.691, True
21,6,0,32,1,0,0.82,0.82,0,0.568, True
21,6,0,33,1,0,5.06,5.06,0,0.501, True
21,6,0,34,1,1,2.82,2.82,0,0.557, False
21,6,0,35,2,0,6.17,6.17,0,0.696, True
21,6,0,36,2,1,5.84,5.84,1,1.133, True
21,6,0,37,1,1,3.94,3.94,0,1.4, False
21,6,0,38,2,0,0.27,0.27,0,0.603, True
21,6,0,39,2,0,3.33,3.33,1,0.939, False
21,6,0,40,3,0,4.29,4.29,0,0.627, True
21,6,0,41,3,0,3.66,3.66,0,0.536, True
21,6,0,42,2,1,3.44,3.44,0,0.749, False
21,6,0,43,3,1,3.94,3.94,1,0.64, True
21,6,0,44,3,1,4.52,4.52,1,0.61, True
21,6,0,45,2,1,1.02,1.02,1,0.746, True
21,6,0,46,2,0,2.08,2.08,0,0.664, True
21,6,0,47,1,1,4.58,4.58,1,0.995, True
21,6,0,48,1,0,6.17,6.17,0,0.578, True
21,6,0,49,1,0,5.72,5.72,1,0.64, False
21,7,1,0,5,0,3.31,0.17,1,1.197, False
21,7,1,1,6,0,4.37,1.23,1,0.645, False
21,7,1,2,7,1,3.44,0.29,1,0.576, True
21,7,1,3,7,1,0.66,3.8,1,0.653, True
21,7,1,4,6,1,3.96,0.81,1,0.56, True
21,7,1,5,6,0,5.32,2.18,1,0.568, False
21,7,1,6,7,1,4.4,1.26,1,0.867, True
21,7,1,7,7,1,0.88,4.03,1,0.683, True
21,7,1,8,6,1,5.43,2.29,1,0.816, True
21,7,1,9,6,1,2.49,5.64,1,0.707, True
21,7,1,10,5,1,0.23,3.37,1,0.76, True
21,7,1,11,5,1,2.97,6.11,1,0.651, True
21,7,1,12,4,0,3.08,6.22,1,2.632, False
21,7,1,13,5,0,1.27,4.41,1,0.579, False
21,7,1,14,6,1,1.71,4.85,1,1.242, True
21,7,1,15,6,0,5.63,2.49,0,0.541, True
21,7,1,16,5,1,1.75,4.89,1,0.658, True
21,7,1,17,5,0,2.18,5.32,0,0.992, True
21,7,1,18,4,0,5.87,2.73,0,0.68, True
21,7,1,19,4,0,5.45,2.31,0,0.931, True
21,7,1,20,3,0,0.55,3.7,0,1.01, True
21,7,1,21,3,0,2.58,5.72,1,0.883, False
21,7,1,22,4,1,3.81,0.67,1,0.619, True
21,7,1,23,4,1,3.49,0.34,1,0.928, True
21,7,1,24,3,1,2.36,5.5,1,0.821, True
21,7,1,25,3,0,2.15,5.29,1,0.797, False
21,7,1,26,4,1,2.79,5.93,1,1.002, True
21,7,1,27,4,1,0.18,3.32,1,1.355, True
21,7,1,28,3,0,3.32,0.18,0,1.453, True
21,7,1,29,3,1,0.14,3.28,1,0.771, True
21,7,1,30,2,1,6.1,2.96,0,0.869, False
21,7,1,31,3,1,3.21,0.07,0,1.037, False
21,7,1,32,4,1,3.91,0.77,1,0.709, True
21,7,1,33,4,1,5.36,2.22,1,0.592, True
21,7,1,34,3,0,5.21,2.07,1,0.546, False
21,7,1,35,4,0,2.6,5.74,1,0.768, False
21,7,1,36,5,1,5.2,2.06,1,0.619, True
21,7,1,37,5,0,2.74,5.88,0,0.616, True
21,7,1,38,4,0,0.7,3.84,1,1.341, False
21,7,1,39,5,1,2.94,6.08,1,1.269, True
21,7,1,40,5,0,2.1,5.24,1,0.811, False
21,7,1,41,6,1,1.55,4.69,1,0.597, True
21,7,1,42,6,0,3,6.14,0,0.68, True
21,7,1,43,5,1,5.84,2.69,1,0.541, True
21,7,1,44,5,1,1.47,4.61,1,0.728, True
21,7,1,45,4,0,1.04,4.18,0,0.656, True
21,7,1,46,4,1,5.33,2.19,1,0.829, True
21,7,1,47,3,0,0.45,3.59,1,0.624, False
21,7,1,48,4,0,4.1,0.96,1,0.595, False
21,7,1,49,5,1,3.76,0.62,1,0.784, True
22,0,0,0,20,0,4.7,4.7,0,-0.2, True
22,0,0,1,20,1,1.05,1.05,1,1.069, True
22,0,0,2,19,1,0.6,0.6,1,0.877, True
22,0,0,3,19,0,4.5,4.5,0,0.653, True
22,0,0,4,18,0,4.11,4.11,0,0.679, True
22,0,0,5,18,0,0.73,0.73,0,0.661, True
22,0,0,6,17,1,0.77,0.77,1,0.674, True
22,0,0,7,17,0,4.43,4.43,0,0.844, True
22,0,0,8,16,1,4.35,4.35,1,0.866, True
22,0,0,9,16,1,5.59,5.59,1,0.735, True
22,1,1,0,20,0,2.85,5.99,0,1.458, True
22,1,1,1,20,1,0,3.14,1,0.684, True
22,1,1,2,19,1,5.89,2.75,1,0.703, True
22,1,1,3,19,0,6.03,2.89,0,0.679, True
22,1,1,4,18,1,3.87,0.73,1,0.687, True
22,1,1,5,18,1,5.74,2.6,1,0.666, True
22,1,1,6,17,0,1.72,4.86,0,2.794, True
22,1,1,7,17,1,2.35,5.49,1,0.871, True
22,1,1,8,16,1,0.11,3.25,1,0.797, True
22,1,1,9,16,0,1.65,4.79,0,1.042, True
22,2,0,0,9,1,2.45,2.45,1,0.693, True
22,2,0,1,9,0,3.55,3.55,0,0.565, True
22,2,0,2,8,1,3.69,3.69,1,0.525, True
22,2,0,3,8,1,0.32,0.32,1,0.562, True
22,2,0,4,7,0,3.89,3.89,0,0.575, True
22,2,0,5,7,0,0.75,0.75,0,0.655, True
22,2,0,6,6,0,2.92,2.92,0,0.503, True
22,2,0,7,6,1,3.11,3.11,1,0.578, True
22,2,0,8,5,0,3.22,3.22,0,0.535, True
22,2,0,9,5,1,3.53,3.53,1,0.581, True
22,2,0,10,4,0,0.68,0.68,0,0.839, True
22,2,0,11,4,1,0.46,0.46,1,0.637, True
22,2,0,12,3,0,1.12,1.12,0,0.762, True
22,2,0,13,3,1,5.26,5.26,0,1.788, False
22,2,0,14,4,1,5.48,5.48,1,0.669, True
22,2,0,15,4,1,0.21,0.21,1,0.636, True
22,2,0,16,3,0,2.37,2.37,0,0.613, True
22,2,0,17,3,1,5.35,5.35,1,0.65, True
22,2,0,18,2,1,1.33,1.33,0,0.884, False
22,2,0,19,3,1,5.39,5.39,1,0.629, True
22,2,0,20,3,0,0.82,0.82,0,0.909, True
22,2,0,21,2,1,5.82,5.82,0,1.1, False
22,2,0,22,3,1,4.97,4.97,1,0.757, True
22,2,0,23,3,0,0.75,0.75,0,0.855, True
22,2,0,24,2,1,5.8,5.8,0,0.722, False
22,2,0,25,3,0,1.24,1.24,0,1.404, True
22,2,0,26,3,1,0.46,0.46,1,0.661, True
22,2,0,27,2,0,1.53,1.53,0,1.812, True
22,2,0,28,2,0,6.04,6.04,1,1.25, False
22,2,0,29,3,1,5.2,5.2,0,0.861, False
22,2,0,30,4,0,1.19,1.19,1,1.316, False
22,2,0,31,5,0,5.12,5.12,0,0.714, True
22,2,0,32,5,1,0.93,0.93,1,0.885, True
22,2,0,33,4,0,5.02,5.02,1,1.346, False
22,2,0,34,5,1,4.69,4.69,1,0.735, True
22,2,0,35,5,1,5.43,5.43,1,0.677, True
22,2,0,36,4,0,4.24,4.24,0,0.733, True
22,2,0,37,4,1,4.56,4.56,0,0.818, False
22,2,0,38,5,0,2.02,2.02,0,0.711, True
22,2,0,39,5,1,4.05,4.05,1,0.754, True
22,2,0,40,4,1,5.31,5.31,1,0.645, True
22,2,0,41,4,1,1.97,1.97,1,0.557, True
22,2,0,42,3,0,3.54,3.54,1,1.834, False
22,2,0,43,4,1,4.69,4.69,1,0.658, True
22,2,0,44,4,1,5.49,5.49,1,0.549, True
22,2,0,45,3,0,2.49,2.49,0,0.965, True
22,2,0,46,3,1,1.79,1.79,1,0.724, True
22,2,0,47,2,0,5.14,5.14,0,1.034, True
22,2,0,48,2,0,5.12,5.12,1,0.733, False
22,2,0,49,3,0,5.04,5.04,0,0.989, True
22,3,1,0,5,1,1.96,5.1,0,1.458, False
22,3,1,1,6,1,1.38,4.52,1,0.797, True
22,3,1,2,6,1,5.49,2.35,0,0.778, False
22,3,1,3,7,1,5.13,1.98,1,0.946, True
22,3,1,4,7,0,0.45,3.59,0,1.247, True
22,3,1,5,6,1,0.95,4.09,1,1.527, True
22,3,1,6,6,0,4.01,0.87,0,1.37, True
22,3,1,7,5,1,5.23,2.09,1,0.61, True
22,3,1,8,5,0,0.87,4.01,0,0.722, True
22,3,1,9,4,1,0.53,3.67,1,1.437, True
22,3,1,10,4,0,4.16,1.02,0,0.791, True
22,3,1,11,3,1,5.83,2.69,1,0.636, True
22,3,1,12,3,0,2.52,5.66,0,0.724, True
22,3,1,13,2,0,3.59,0.44,1,0.642, False
22,3,1,14,3,1,0.04,3.18,1,1.031, True
22,3,1,15,3,1,4.95,1.81,1,0.653, True
22,3,1,16,2,1,3.18,0.04,1,0.631, True
22,3,1,17,2,1,5.26,2.12,0,0.594, False
22,3,1,18,3,1,2.43,5.57,1,0.533, True
22,3,1,19,3,1,4.64,1.49,0,0.647, False
22,3,1,20,4,1,3.57,0.43,1,0.551, True
22,3,1,21,4,0,4.51,1.37,1,0.546, False
22,3,1,22,5,1,2.72,5.86,0,0.583, False
22,3,1,23,6,0,0.52,3.66,1,0.436, False
22,3,1,24,7,1,4.65,1.51,0,0.346, False
22,3,1,25,8,0,1.77,4.91,1,-0.106, False
22,3,1,26,9,1,1.65,4.8,0,-1.173, False
22,3,1,27,10,0,3.86,0.71,0,-1.226, True
22,3,1,28,10,0,5.33,2.18,0,-1.253, True
22,3,1,29,9,0,1.6,4.74,1,-0.986, False
22,3,1,30,10,1,1.26,4.4,1,-0.96, True
22,3,1,31,10,0,2.61,5.75,1,0.479, False
22,3,1,32,11,1,5.92,2.78,1,0.791, True
22,3,1,33,11,0,1.38,4.52,1,1.172, False
22,3,1,34,12,0,0.38,3.52,0,0.759, True
22,3,1,35,12,0,0.93,4.07,0,0.578, True
22,3,1,36,11,1,4.05,0.91,1,0.575, True
22,3,1,37,11,1,5.79,2.65,1,0.575, True
22,3,1,38,10,0,1.21,4.35,1,0.666, False
22,3,1,39,11,0,0.32,3.46,0,0.73, True
22,3,1,40,11,0,2.42,5.56,0,0.583, True
22,3,1,41,10,1,5.25,2.1,1,0.594, True
22,3,1,42,10,1,0.22,3.37,1,0.597, True
22,3,1,43,9,1,5.45,2.31,1,0.487, True
22,3,1,44,9,0,0.31,3.46,1,0.804, False
22,3,1,45,10,1,3.56,0.42,1,0.556, True
22,3,1,46,10,0,2.63,5.77,0,0.77, True
22,3,1,47,9,1,1.52,4.66,1,0.583, True
22,3,1,48,9,0,3.54,0.4,0,0.679, True
22,3,1,49,8,1,5.44,2.3,1,0.525, True
22,4,1,0,5,1,0.5,3.64,1,0.602, True
22,4,1,1,5,1,0.97,4.11,1,0.668, True
22,4,1,2,4,0,0.43,3.57,0,0.591, True
22,4,1,3,4,1,0.73,3.87,1,0.735, True
22,4,1,4,3,0,3.78,0.64,1,1.087, False
22,4,1,5,4,0,1.63,4.77,1,1.103, False
22,4,1,6,5,0,5.6,2.46,0,0.53, True
22,4,1,7,5,0,3.25,0.11,0,0.727, True
22,4,1,8,4,0,6.16,3.01,1,0.466, False
22,4,1,9,5,0,1.1,4.24,1,1.175, False
22,4,1,10,6,1,0.64,3.78,1,0.602, True
22,4,1,11,6,1,1.85,5,1,0.749, True
22,4,1,12,5,0,2.46,5.6,0,1.468, True
22,4,1,13,5,1,2,5.14,1,1.122, True
22,4,1,14,4,1,4.4,1.26,1,0.874, True
22,4,1,15,4,0,0.85,4,1,1.213, False
22,4,1,16,5,0,5.38,2.24,0,0.999, True
22,4,1,17,5,0,5.42,2.28,0,0.661, True
22,4,1,18,4,0,4.97,1.83,1,0.719, False
22,4,1,19,5,0,3.52,0.38,1,0.802, False
22,4,1,20,6,0,3.37,0.23,1,0.746, False
22,4,1,21,7,0,1.86,5,1,0.759, False
22,4,1,22,8,0,4.7,1.55,0,1.261, True
22,4,1,23,8,1,2.37,5.51,1,1.527, True
22,4,1,24,7,0,6.05,2.91,0,0.847, True
22,4,1,25,7,0,2.05,5.19,1,0.751, False
22,4,1,26,8,0,5.02,1.88,0,0.863, True
22,4,1,27,8,0,4.34,1.2,0,1.061, True
22,4,1,28,7,0,2.53,5.67,1,0.706, False
22,4,1,29,8,1,2.36,5.5,0,0.951, False
22,4,1,30,9,1,2.62,5.76,0,-0.093, False
22,4,1,31,10,1,3.97,0.83,0,-1.24, False
22,4,1,32,11,1,4.71,1.57,1,-1.2, True
22,4,1,33,11,0,2.1,5.25,0,2.373, True
22,4,1,34,10,0,4.08,0.94,1,0.452, False
22,4,1,35,11,0,4.26,1.12,1,-0.373, False
22,4,1,36,12,1,4.46,1.32,1,-0.84, True
22,4,1,37,12,0,6.21,3.07,1,-0.093, False
22,4,1,38,13,1,5.01,1.87,1,0.738, True
22,4,1,39,13,0,3.18,0.04,0,0.698, True
22,4,1,40,12,1,4.95,1.81,1,0.543, True
22,4,1,41,12,1,6.15,3.01,1,0.533, True
22,4,1,42,11,1,4.66,1.52,1,0.543, True
22,4,1,43,11,0,5.28,2.14,0,0.57, True
22,4,1,44,10,1,3.77,0.63,1,0.578, True
22,4,1,45,10,0,4.89,1.74,0,0.612, True
22,4,1,46,9,1,0.47,3.61,1,0.676, True
22,4,1,47,9,0,3.25,0.11,0,0.727, True
22,4,1,48,8,1,2.34,5.48,0,0.81, False
22,4,1,49,9,1,1.48,4.62,1,0.599, True
22,5,0,0,9,1,6.26,6.26,1,0.607, True
22,5,0,1,9,0,4.4,4.4,0,0.562, True
22,5,0,2,8,1,5.07,5.07,1,0.509, True
22,5,0,3,8,0,2.22,2.22,0,0.533, True
22,5,0,4,7,0,4.41,4.41,0,0.514, True
22,5,0,5,7,1,4.53,4.53,1,0.495, True
22,5,0,6,6,1,6.02,6.02,1,0.575, True
22,5,0,7,6,0,0.03,0.03,0,1.034, True
22,5,0,8,5,1,3.51,3.51,1,0.743, True
22,5,0,9,5,0,1.36,1.36,0,1.381, True
22,5,0,10,4,1,2.18,2.18,1,0.562, True
22,5,0,11,4,1,4.92,4.92,1,0.522, True
22,5,0,12,3,1,5.28,5.28,1,0.586, True
22,5,0,13,3,1,0.63,0.63,1,1.052, True
22,5,0,14,2,0,1.52,1.52,0,0.722, True
22,5,0,15,2,1,5.78,5.78,0,1.173, False
22,5,0,16,3,1,4.7,4.7,1,1.146, True
22,5,0,17,3,1,0.48,0.48,1,0.869, True
22,5,0,18,2,1,0.9,0.9,1,0.74, True
22,5,0,19,2,1,5.64,5.64,0,0.799, False
22,5,0,20,3,1,0.1,0.1,0,1.015, False
22,5,0,21,4,0,5.34,5.34,1,1.247, False
22,5,0,22,5,1,2.15,2.15,1,0.674, True
22,5,0,23,5,0,5,5,0,0.834, True
22,5,0,24,4,1,0.32,0.32,1,0.676, True
22,5,0,25,4,1,0.49,0.49,1,0.586, True
22,5,0,26,3,1,2.55,2.55,1,0.677, True
22,5,0,27,3,1,4.6,4.6,1,0.575, True
22,5,0,28,2,1,5.23,5.23,0,0.698, False
22,5,0,29,3,0,6.11,6.11,1,0.543, False
22,5,0,30,4,1,4.24,4.24,1,0.58, True
22,5,0,31,4,1,4.89,4.89,1,0.53, True
22,5,0,32,3,0,4.01,4.01,1,0.708, False
22,5,0,33,4,0,5.85,5.85,1,0.557, False
22,5,0,34,5,1,5.85,5.85,1,0.541, True
22,5,0,35,5,0,4.42,4.42,0,0.575, True
22,5,0,36,4,0,4.75,4.75,0,0.429, True
22,5,0,37,4,0,5.31,5.31,0,0.615, True
22,5,0,38,3,0,5.14,5.14,0,0.484, True
22,5,0,39,3,1,3.42,3.42,0,0.493, False
22,5,0,40,4,0,2.84,2.84,1,0.586, False
22,5,0,41,5,1,4.39,4.39,1,0.474, True
22,5,0,42,5,0,0.94,0.94,0,0.786, True
22,5,0,43,4,1,4.46,4.46,1,0.871, True
22,5,0,44,4,0,1.83,1.83,0,0.823, True
22,5,0,45,3,0,1.99,1.99,0,1.279, True
22,5,0,46,3,1,5.05,5.05,1,0.842, True
22,5,0,47,2,1,2,2,1,0.564, True
22,5,0,48,2,1,3.31,3.31,1,0.924, True
22,5,0,49,1,1,0.83,0.83,0,0.767, False
22,6,0,0,9,0,5.42,5.42,0,0.711, True
22,6,0,1,9,0,2,2,0,0.46, True
22,6,0,2,8,1,5.26,5.26,1,0.594, True
22,6,0,3,8,0,3.87,3.87,0,0.722, True
22,6,0,4,7,0,1.64,1.64,0,0.669, True
22,6,0,5,7,1,3.89,3.89,1,0.533, True
22,6,0,6,6,0,4.87,4.87,0,0.511, True
22,6,0,7,6,1,0.02,0.02,1,0.525, True
22,6,0,8,5,1,5.88,5.88,1,1.053, True
22,6,0,9,5,1,3.15,3.15,1,0.615, True
22,6,0,10,4,1,1.12,1.12,1,0.503, True
22,6,0,11,4,0,1.61,1.61,0,0.722, True
22,6,0,12,3,0,3.53,3.53,1,1.133, False
22,6,0,13,4,1,5.99,5.99,1,0.525, True
22,6,0,14,4,1,5.34,5.34,1,0.583, True
22,6,0,15,3,0,3.9,3.9,0,0.594, True
22,6,0,16,3,0,2.69,2.69,0,0.604, True
22,6,0,17,2,1,2.66,2.66,1,0.858, True
22,6,0,18,2,1,5.49,5.49,1,0.815, True
22,6,0,19,1,0,1.43,1.43,1,0.538, False
22,6,0,20,2,1,5.17,5.17,0,0.653, False
22,6,0,21,3,1,0.99,0.99,1,0.695, True
22,6,0,22,3,0,1.55,1.55,1,0.746, False
22,6,0,23,4,0,0.3,0.3,0,1.244, True
22,6,0,24,4,1,1.2,1.2,1,1.14, True
22,6,0,25,3,1,3.53,3.53,1,0.671, True
22,6,0,26,3,1,2.85,2.85,1,0.492, True
22,6,0,27,2,0,4.39,4.39,0,1.095, True
22,6,0,28,2,1,4.79,4.79,1,0.722, True
22,6,0,29,1,1,4.36,4.36,1,0.682, True
22,6,0,30,1,0,5.21,5.21,0,1.532, True
22,6,0,31,1,1,4.67,4.67,1,0.741, True
22,6,0,32,1,0,1.05,1.05,1,0.834, False
22,6,0,33,2,0,3.97,3.97,0,0.714, True
22,6,0,34,2,1,3.39,3.39,1,0.714, True
22,6,0,35,1,0,0.51,0.51,0,0.751, True
22,6,0,36,1,1,5.56,5.56,1,0.861, True
22,6,0,37,1,0,0.04,0.04,1,0.786, False
22,6,0,38,2,1,2.15,2.15,0,0.853, False
22,6,0,39,3,0,0.99,0.99,1,1.156, False
22,6,0,40,4,1,3.02,3.02,1,0.647, True
22,6,0,41,4,0,2.16,2.16,1,0.86, False
22,6,0,42,5,1,3.61,3.61,1,0.626, True
22,6,0,43,5,0,3.24,3.24,0,0.538, True
22,6,0,44,4,0,0,0,0,0.484, True
22,6,0,45,4,1,1.24,1.24,1,0.525, True
22,6,0,46,3,0,4.99,4.99,0,0.778, True
22,6,0,47,3,0,6.13,6.13,0,0.533, True
22,6,0,48,2,0,5.34,5.34,0,0.612, True
22,6,0,49,2,0,0.36,0.36,0,0.501, True
22,7,1,0,5,1,5.5,2.36,0,1.508, False
22,7,1,1,6,0,4.33,1.19,0,0.858, True
22,7,1,2,6,1,0.05,3.19,1,0.524, True
22,7,1,3,5,0,3.72,0.58,0,0.589, True
22,7,1,4,5,1,2.69,5.83,0,0.655, False
22,7,1,5,6,1,1.81,4.95,1,0.663, True
22,7,1,6,6,1,5.48,2.34,0,0.511, False
22,7,1,7,7,0,5.82,2.68,0,0.639, True
22,7,1,8,7,1,6.22,3.08,1,0.455, True
22,7,1,9,6,1,1,4.14,1,0.618, True
22,7,1,10,6,1,3.88,0.74,1,0.506, True
22,7,1,11,5,1,2.39,5.53,1,0.551, True
22,7,1,12,5,1,5.19,2.05,1,0.495, True
22,7,1,13,4,0,5.23,2.08,1,0.636, False
22,7,1,14,5,1,3.91,0.76,1,0.474, True
22,7,1,15,5,1,1.63,4.77,1,0.575, True
22,7,1,16,4,1,3.71,0.57,1,0.538, True
22,7,1,17,4,1,1.39,4.53,1,0.586, True
22,7,1,18,3,0,2.45,5.59,1,0.615, False
22,7,1,19,4,0,6.06,2.92,0,1.37, True
22,7,1,20,4,1,6.18,3.03,1,0.655, True
22,7,1,21,3,0,1.16,4.3,1,0.73, False
22,7,1,22,4,1,1.22,4.36,1,0.69, True
22,7,1,23,4,1,0.78,3.93,1,0.631, True
22,7,1,24,3,1,2.74,5.89,1,0.823, True
22,7,1,25,3,1,0.61,3.75,1,0.639, True
22,7,1,26,2,1,3.01,6.15,1,0.762, True
22,7,1,27,2,1,0.48,3.63,1,0.823, True
22,7,1,28,1,1,4.88,1.73,0,1.058, False
22,7,1,29,2,1,0.79,3.93,1,0.573, True
22,7,1,30,2,1,1.97,5.12,1,0.789, True
22,7,1,31,1,0,4.67,1.53,1,0.743, False
22,7,1,32,2,1,3.59,0.45,0,0.914, False
22,7,1,33,3,1,1.49,4.63,1,0.514, True
22,7,1,34,3,0,1.78,4.92,1,0.65, False
22,7,1,35,4,0,6.15,3.01,1,0.511, False
22,7,1,36,5,1,5.78,2.64,1,0.509, True
22,7,1,37,5,0,0.6,3.74,0,0.778, True
22,7,1,38,4,1,3.13,6.28,1,0.54, True
22,7,1,39,4,1,3.88,0.74,1,0.591, True
22,7,1,40,3,1,2.2,5.34,1,0.719, True
22,7,1,41,3,1,1.44,4.58,1,0.564, True
22,7,1,42,2,1,2.89,6.03,1,1.245, True
22,7,1,43,2,1,2.15,5.29,1,0.623, True
22,7,1,44,1,1,5.23,2.09,0,1.164, False
22,7,1,45,2,1,1.43,4.57,1,0.65, True
22,7,1,46,2,1,1.71,4.85,1,0.647, True
22,7,1,47,1,1,2.48,5.62,1,0.575, True
22,7,1,48,1,1,3.75,0.61,0,0.661, False
22,7,1,49,2,1,4.4,1.25,1,0.735, True
23,0,0,0,20,0,4.42,4.42,0,12.291, True
23,0,0,1,20,1,0.36,0.36,1,0.923, True
23,0,0,2,19,0,0.49,0.49,0,1.168, True
23,0,0,3,19,0,1.31,1.31,0,0.952, True
23,0,0,4,18,0,0.41,0.41,0,12.712, True
23,0,0,5,18,1,3.39,3.39,1,0.696, True
23,0,0,6,17,1,6.15,6.15,1,0.563, True
23,0,0,7,17,0,4.02,4.02,0,0.566, True
23,0,0,8,16,1,5.82,5.82,1,0.646, True
23,0,0,9,16,1,3.27,3.27,1,0.662, True
23,1,1,0,20,0,1.12,4.26,0,0.635, True
23,1,1,1,20,1,2.72,5.86,1,0.595, True
23,1,1,2,19,0,6.15,3.01,1,1.016, False
23,1,1,3,20,0,3.15,0,1,1.504, False
23,1,1,4,21,0,1.72,4.86,0,0.603, True
23,1,1,5,21,1,2.23,5.38,1,0.685, True
23,1,1,6,20,1,0.8,3.94,0,0.816, False
23,1,1,7,21,0,2.88,6.02,0,0.654, True
23,1,1,8,21,1,4.71,1.57,1,1.083, True
23,1,1,9,20,0,3.71,0.56,0,0.675, True
23,2,0,0,9,1,3.84,3.84,1,0.542, True
23,2,0,1,9,1,1.44,1.44,1,0.384, True
23,2,0,2,8,0,4.79,4.79,0,0.374, True
23,2,0,3,8,0,1.27,1.27,0,0.424, True
23,2,0,4,7,1,3.24,3.24,1,0.579, True
23,2,0,5,7,0,1.54,1.54,0,0.467, True
23,2,0,6,6,1,1.74,1.74,1,0.453, True
23,2,0,7,6,1,1.19,1.19,1,0.464, True
23,2,0,8,5,1,2.86,2.86,1,0.467, True
23,2,0,9,5,1,0.23,0.23,1,0.376, True
23,2,0,10,4,0,3.48,3.48,1,0.571, False
23,2,0,11,5,1,1.34,1.34,1,0.502, True
23,2,0,12,5,0,2.16,2.16,0,0.483, True
23,2,0,13,4,1,2.8,2.8,0,0.651, False
23,2,0,14,5,1,4.97,4.97,1,0.483, True
23,2,0,15,5,0,2.2,2.2,0,0.512, True
23,2,0,16,4,0,0.77,0.77,0,0.446, True
23,2,0,17,4,0,5.38,5.38,1,0.544, False
23,2,0,18,5,0,1.96,1.96,0,0.454, True
23,2,0,19,5,0,3.1,3.1,1,1.003, False
23,2,0,20,6,0,3.45,3.45,0,0.542, True
23,2,0,21,6,0,2.34,2.34,0,0.48, True
23,2,0,22,5,1,0.11,0.11,1,0.459, True
23,2,0,23,5,1,5.29,5.29,1,0.576, True
23,2,0,24,4,1,3.62,3.62,1,0.507, True
23,2,0,25,4,1,2.57,2.57,1,0.48, True
23,2,0,26,3,0,5.19,5.19,0,0.456, True
23,2,0,27,3,0,2.19,2.19,0,0.624, True
23,2,0,28,2,0,3.49,3.49,0,1.251, True
23,2,0,29,2,0,2.98,2.98,0,0.691, True
23,2,0,30,1,1,0.02,0.02,1,0.71, True
23,2,0,31,1,0,2.72,2.72,1,0.843, False
23,2,0,32,2,0,4.29,4.29,0,0.51, True
23,2,0,33,2,1,0.11,0.11,1,0.571, True
23,2,0,34,1,0,5.58,5.58,0,0.47, True
23,2,0,35,1,0,5.87,5.87,1,0.496, False
23,2,0,36,2,0,0.05,0.05,0,0.6, True
23,2,0,37,2,1,5.53,5.53,0,0.614, False
23,2,0,38,3,0,1.86,1.86,1,0.79, False
23,2,0,39,4,0,2.92,2.92,0,0.456, True
23,2,0,40,4,0,0.47,0.47,0,0.8, True
23,2,0,41,3,0,3.93,3.93,0,1.048, True
23,2,0,42,3,1,3.99,3.99,1,0.502, True
23,2,0,43,2,0,0.56,0.56,1,0.576, False
23,2,0,44,3,0,2.19,2.19,1,1.166, False
23,2,0,45,4,0,4.66,4.66,0,0.502, True
23,2,0,46,4,1,1.27,1.27,1,0.465, True
23,2,0,47,3,0,2.86,2.86,1,0.616, False
23,2,0,48,4,0,2.44,2.44,1,0.619, False
23,2,0,49,5,0,4.16,4.16,1,0.888, False
23,3,1,0,5,0,3.24,0.1,1,0.891, False
23,3,1,1,6,0,4.08,0.94,1,1.136, False
23,3,1,2,7,0,0.52,3.66,0,0.75, True
23,3,1,3,7,1,0.08,3.22,1,0.782, True
23,3,1,4,6,1,3.21,0.07,1,0.499, True
23,3,1,5,6,1,3.77,0.63,1,0.787, True
23,3,1,6,5,0,4.24,1.1,1,1.606, False
23,3,1,7,6,1,4.49,1.35,1,0.517, True
23,3,1,8,6,1,1.07,4.21,0,0.568, False
23,3,1,9,7,0,0,3.15,0,0.483, True
23,3,1,10,7,1,2.6,5.74,1,0.813, True
23,3,1,11,6,1,3.91,0.76,1,0.587, True
23,3,1,12,6,1,5.4,2.26,1,0.491, True
23,3,1,13,5,1,5.17,2.03,1,0.936, True
23,3,1,14,5,0,5.23,2.09,1,1.502, False
23,3,1,15,6,1,3.74,0.6,1,0.51, True
23,3,1,16,6,1,5.97,2.83,1,0.699, True
23,3,1,17,5,0,4.25,1.11,0,1.443, True
23,3,1,18,5,1,2.5,5.64,1,0.758, True
23,3,1,19,4,1,1.68,4.82,1,1.733, True
23,3,1,20,4,0,1.65,4.79,1,1.214, False
23,3,1,21,5,0,1.25,4.39,1,0.552, False
23,3,1,22,6,1,4.54,1.39,0,0.686, False
23,3,1,23,7,0,4.71,1.56,0,0.515, True
23,3,1,24,7,1,4.5,1.36,1,0.571, True
23,3,1,25,6,0,2.66,5.8,1,0.888, False
23,3,1,26,7,0,5.85,2.71,1,0.992, False
23,3,1,27,8,1,2.75,5.89,1,0.555, True
23,3,1,28,8,1,3.9,0.76,1,1.112, True
23,3,1,29,7,0,5.76,2.62,0,0.48, True
23,3,1,30,7,1,1.18,4.32,1,0.846, True
23,3,1,31,6,0,1.01,4.16,1,4.126, False
23,3,1,32,7,1,3.02,6.17,1,0.595, True
23,3,1,33,7,0,3.04,6.18,0,0.696, True
23,3,1,34,6,0,3.43,0.29,0,0.518, True
23,3,1,35,6,1,0.75,3.89,1,0.715, True
23,3,1,36,5,1,2.67,5.81,1,0.576, True
23,3,1,37,5,1,2.79,5.93,1,0.499, True
23,3,1,38,4,1,3.05,6.19,1,0.47, True
